rowLabel,time(s),nformants,F1(Hz),B1(Hz),F2(Hz),B2(Hz),F3(Hz),B3(Hz),F4(Hz),B4(Hz),F5(Hz),B5(Hz)
?,12.964,5,653.011,729.972,1803.395,1099.109,2577.783,1067.124,3680.48,555.988,5018.13,607.148
?,12.974,5,713.671,445.931,1964.237,1013.4830000000001,2674.506,1357.5739999999998,3683.439,616.816,4991.687,690.713
?,12.984000000000002,5,798.087,510.436,2010.8470000000002,1104.161,2865.4190000000003,2579.626,3536.093,735.221,5018.518,1052.437
?,12.994000000000002,4,895.762,605.2230000000001,1999.139,938.171,3398.2270000000003,562.4069999999999,4806.311,1522.887,--undefined--,--undefined--
?,13.004000000000001,5,814.895,729.941,1972.88,928.7189999999999,1993.2820000000002,4281.325,3486.89,466.008,4823.429,732.61
?,13.014000000000001,5,537.673,419.37300000000005,1649.1370000000002,796.0939999999999,2506.1679999999997,772.9830000000001,3633.55,365.053,4848.177,522.445
?,13.024000000000001,5,488.14,176.49599999999998,1590.122,450.80300000000005,2526.29,318.453,3668.733,291.571,4879.647,520.167
?,13.034,5,506.407,125.977,1577.67,363.051,2546.906,277.087,3606.949,246.614,4827.054,593.584
?,13.044,5,533.492,127.868,1537.969,383.416,2565.246,263.677,3556.856,204.477,4784.783,675.36
?,13.054,5,544.318,138.099,1471.261,373.11800000000005,2550.223,222.832,3527.483,190.531,4812.52,685.286
?,13.064,5,537.9209999999999,111.975,1434.969,422.994,2523.288,219.338,3495.592,155.164,4830.704,677.791
?,13.074000000000002,5,528.703,88.64399999999999,1412.757,559.126,2487.19,227.283,3475.876,139.243,4729.97,639.815
?,13.084000000000001,5,521.883,77.585,1348.394,495.145,2439.453,168.64700000000002,3479.618,123.81,4676.839,511.579
?,13.094000000000001,5,515.232,66.081,1316.1889999999999,413.231,2415.812,148.539,3475.416,93.778,4689.677,439.288
?,13.104000000000001,5,508.655,63.262,1317.425,441.85900000000004,2434.592,221.35,3455.54,85.716,4702.757,477.513
?,13.114,5,505.18,78.538,1307.299,478.851,2481.097,335.186,3452.598,127.284,4776.517,561.857
?,13.124,5,513.099,142.328,1276.142,477.10400000000004,2531.315,432.915,3457.909,198.079,4835.999,566.129
?,13.134,5,534.6519999999999,260.899,1278.005,524.865,2574.703,540.446,3499.701,285.147,4826.321,618.022
?,13.144,5,544.884,309.72900000000004,1284.2830000000001,535.821,2606.583,518.24,3605.83,364.886,4849.495,769.35
?,13.154000000000002,5,564.701,434.944,1235.357,731.2239999999999,2607.24,544.091,3641.696,398.915,4930.808,993.364
?,13.164000000000001,5,537.97,359.79900000000004,1295.164,857.4960000000001,2552.407,506.079,3577.384,351.557,4844.885,903.544
?,13.174000000000001,5,526.539,207.037,1329.2720000000002,663.488,2560.393,460.25199999999995,3523.521,286.708,4732.559,732.808
?,13.184000000000001,5,534.109,128.215,1292.78,538.092,2599.453,370.35,3534.929,292.18,4634.534,611.738
?,13.194,5,544.5269999999999,88.25299999999999,1277.994,633.464,2603.692,311.025,3516.439,253.585,4637.189,554.653
?,13.204,5,555.17,78.17,1252.604,691.1080000000001,2569.945,284.35,3471.438,179.275,4658.379,510.375
?,13.214,5,565.294,87.434,1218.162,509.949,2558.902,247.176,3460.03,152.022,4703.229,606.895
?,13.224,5,583.311,108.255,1208.7269999999999,385.686,2551.996,223.515,3475.123,179.054,4840.156,679.766
?,13.234000000000002,5,615.307,112.97,1225.517,359.51099999999997,2568.205,252.639,3509.724,223.647,4944.506,694.445
?,13.244000000000002,5,641.447,88.98200000000001,1256.167,355.029,2607.674,300.353,3512.73,169.593,5030.214,764.364
?,13.254000000000001,5,655.575,69.033,1287.856,429.82,2631.34,304.642,3516.403,133.639,5004.204,825.381
?,13.264000000000001,5,666.4,67.377,1308.1589999999999,528.493,2624.3590000000004,323.43,3527.573,159.261,4981.196,849.457
?,13.274000000000001,5,677.523,88.77600000000001,1292.9,455.695,2601.141,356.94800000000004,3556.395,196.962,5012.775,899.421
?,13.284,5,683.105,136.086,1267.154,311.608,2580.115,347.833,3561.58,183.95,4909.691,790.231
?,13.294,5,694.0889999999999,215.745,1276.172,310.83799999999997,2553.406,294.563,3569.617,229.598,4800.009,656.733
?,13.304,5,711.2560000000001,191.732,1346.132,370.36,2561.504,276.686,3603.296,256.535,4829.376,747.948
?,13.314,5,707.91,133.615,1410.7620000000002,393.999,2615.595,267.068,3661.839,276.015,4921.248,1021.479
?,13.324000000000002,5,694.279,125.258,1408.7060000000001,372.85699999999997,2619.286,249.418,3746.902,330.977,5033.328,1257.184
?,13.334000000000001,5,679.878,166.04,1369.734,344.849,2598.866,226.013,3830.962,424.828,5111.303,1488.001
?,13.344000000000001,5,665.084,225.25900000000001,1359.9560000000001,345.686,2612.709,261.657,3833.354,422.476,5083.362,1451.672
?,13.354000000000001,5,676.439,190.831,1392.503,380.214,2637.631,322.115,3822.771,377.726,5205.96,1315.447
?,13.364,4,647.806,150.19299999999998,1425.869,442.684,2634.362,288.909,3881.105,436.196,--undefined--,--undefined--
?,13.374,4,612.68,145.037,1478.193,397.724,2645.7090000000003,259.904,3921.685,542.877,--undefined--,--undefined--
?,13.384,4,609.922,156.053,1531.37,299.1,2714.664,232.535,3921.938,639.355,--undefined--,--undefined--
?,13.394,5,606.57,161.16299999999998,1582.654,188.111,2768.3979999999997,193.835,3932.172,619.39,5154.356,1442.285
?,13.404000000000002,5,582.391,155.564,1600.755,149.27200000000002,2773.59,204.18599999999998,3888.364,625.788,4976.292,1276.515
?,13.414000000000001,5,564.131,147.974,1605.4389999999999,165.007,2767.8340000000003,230.893,3823.194,623.496,4893.461,1124.334
?,13.424000000000001,5,555.445,117.479,1617.681,191.139,2751.5159999999996,204.75400000000002,3847.239,554.037,4912.475,1160.065
?,13.434000000000001,5,552.3530000000001,109.24,1626.6870000000001,185.047,2728.785,222.699,3837.407,467.775,4928.545,1075.993
?,13.444,5,565.523,146.916,1633.29,263.676,2699.461,313.33099999999996,3796.723,393.582,4952.277,1063.901
?,13.454,5,600.816,192.62900000000002,1660.6779999999999,450.26599999999996,2655.8059999999996,338.49800000000005,3820.533,440.036,4885.451,1100.553
?,13.464,5,594.88,193.81,1690.4260000000002,351.156,2643.009,325.415,3836.859,452.579,4841.311,935.022
?,13.474,5,586.533,240.75099999999998,1681.655,346.059,2651.223,385.561,3844.644,486.888,4897.026,939.452
?,13.484000000000002,5,656.898,328.47,1656.6960000000001,490.162,2676.35,494.05300000000005,3938.572,597.99,5100.355,1306.594
?,13.494000000000002,4,710.368,388.81,1673.328,799.592,2722.5640000000003,735.5419999999999,4090.57,513.569,--undefined--,--undefined--
?,13.504000000000001,4,762.5319999999999,511.98900000000003,1744.253,1283.868,2792.688,949.435,4102.647,431.59,--undefined--,--undefined--
?,13.514000000000001,4,735.535,638.123,1570.691,987.265,2780.7729999999997,746.552,4034.613,507.878,--undefined--,--undefined--
?,13.524000000000001,4,738.913,985.1389999999999,1515.338,572.8290000000001,2773.7309999999998,589.193,4067.096,718.903,--undefined--,--undefined--
?,13.534,4,845.296,1245.596,1495.004,474.222,2766.716,532.487,4149.064,681.379,--undefined--,--undefined--
?,13.544,4,899.316,1045.22,1500.81,601.2769999999999,2749.855,624.328,4073.257,642.149,--undefined--,--undefined--
?,13.554,4,1041.009,558.5740000000001,1712.736,2222.41,2554.656,1129.772,3975.602,928.13,--undefined--,--undefined--
?,13.564,5,1020.675,407.533,1419.579,2821.0879999999997,2448.942,788.403,3813.348,799.013,5031.637,1222.002
?,13.574000000000002,5,1031.994,436.106,1215.337,2838.566,2502.2070000000003,677.107,3863.13,703.203,4995.924,1394.759
?,13.584000000000001,4,1090.494,482.019,2487.266,807.913,3784.954,1157.833,4393.599,2331.723,--undefined--,--undefined--
?,13.594000000000001,4,1146.624,557.977,2397.4770000000003,1402.455,3308.147,979.451,4288.795,1320.831,--undefined--,--undefined--
?,13.604000000000001,4,1198.4669999999999,583.002,2248.403,1301.872,3279.2009999999996,771.957,4222.331,1084.272,--undefined--,--undefined--
?,13.614,4,1251.6019999999999,701.472,2618.776,1187.5910000000001,3664.61,1186.469,4740.351,1394.515,--undefined--,--undefined--
?,13.624,5,732.0110000000001,901.9689999999999,1475.5829999999999,705.19,2710.176,730.971,3769.281,698.936,4729.91,745.226
?,13.634,5,697.865,605.263,1558.175,487.417,2843.472,731.15,3829.901,631.874,4846.786,926.493
?,13.644,5,737.0010000000001,561.909,1626.0339999999999,495.523,2883.65,862.005,3854.614,651.064,5082.911,1301.533
?,13.654000000000002,4,873.34,688.5139999999999,1833.9189999999999,1043.219,3092.152,1960.1789999999999,3720.768,1138.799,--undefined--,--undefined--
?,13.664000000000001,4,984.0269999999999,516.757,2150.416,921.477,3360.468,1012.0980000000001,4132.32,1043.834,--undefined--,--undefined--
?,13.674000000000001,4,995.28,495.14099999999996,2090.4210000000003,941.2539999999999,3294.634,922.324,4068.807,777.247,--undefined--,--undefined--
?,13.684000000000001,4,1062.993,627.914,2026.297,931.495,3206.5229999999997,920.192,4047.942,726.843,--undefined--,--undefined--
?,13.694,4,1196.017,852.8960000000001,1900.003,1034.214,3190.57,874.9119999999999,4041.419,795.415,--undefined--,--undefined--
?,13.704,4,1083.2089999999998,1583.1589999999999,1632.915,803.727,3395.841,814.456,3994.139,1403.092,--undefined--,--undefined--
?,13.714,5,879.745,1139.871,1630.9460000000001,838.7639999999999,3441.777,639.512,3759.482,4009.721,4766.457,1747.39
?,13.724,4,874.742,638.0,1764.569,906.003,3305.9509999999996,610.259,4168.041,1610.358,--undefined--,--undefined--
?,13.734000000000002,4,884.915,544.154,1821.013,736.794,3260.89,446.36300000000006,4155.772,967.676,--undefined--,--undefined--
?,13.744000000000002,4,997.3739999999999,629.197,1849.625,604.857,3276.054,479.17900000000003,4174.722,680.396,--undefined--,--undefined--
?,13.754000000000001,4,1133.15,726.4839999999999,1847.796,672.674,3285.884,752.073,4139.612,659.683,--undefined--,--undefined--
?,13.764000000000001,4,997.977,1310.8970000000002,1582.97,595.7040000000001,3012.042,1205.9260000000002,3921.807,1156.218,--undefined--,--undefined--
?,13.774000000000001,5,966.573,1301.313,1564.3220000000001,280.125,2836.68,575.306,3663.926,1439.334,4684.223,827.733
?,13.784,5,1099.577,1181.378,1561.265,239.394,2842.045,476.47900000000004,3557.486,1562.37,4638.354,581.235
?,13.794,5,987.9889999999999,1081.612,1561.317,227.264,2827.683,510.145,3628.791,1248.093,4675.069,662.849
?,13.804,5,750.56,1174.7069999999999,1539.4489999999998,346.296,2850.437,951.56,3713.122,797.945,4948.918,1245.664
?,13.814,4,1236.505,781.725,1827.217,952.4730000000001,3539.817,539.16,4182.249,1352.314,--undefined--,--undefined--
?,13.824000000000002,4,1171.363,947.424,1698.935,1131.97,3522.491,567.714,4192.673,1397.026,--undefined--,--undefined--
?,13.834000000000001,4,1001.11,882.6030000000001,1437.11,1073.593,3315.6079999999997,869.975,4060.938,1465.58,--undefined--,--undefined--
?,13.844000000000001,4,1087.079,635.694,1687.2160000000001,1884.227,3285.673,760.15,4300.11,1198.474,--undefined--,--undefined--
?,13.854000000000001,4,1104.042,538.638,2022.566,1224.786,3436.633,679.707,4266.226,1119.569,--undefined--,--undefined--
?,13.864,4,1116.632,476.361,2033.7920000000001,740.8810000000001,3608.83,566.612,4228.374,1220.477,--undefined--,--undefined--
?,13.874,4,1130.836,500.784,2043.622,688.295,3621.3509999999997,574.453,4270.604,1138.999,--undefined--,--undefined--
?,13.884,4,1164.2060000000001,533.632,2017.775,793.577,3539.926,623.72,4288.073,979.967,--undefined--,--undefined--
?,13.894,4,1216.136,419.411,2037.02,933.586,3510.511,549.5269999999999,4302.195,960.487,--undefined--,--undefined--
?,13.904000000000002,4,1215.161,346.168,2100.788,828.556,3512.345,508.805,4278.257,1028.508,--undefined--,--undefined--
?,13.914000000000001,4,1201.358,379.43199999999996,2160.027,565.065,3566.183,522.164,4346.736,1341.699,--undefined--,--undefined--
?,13.924000000000001,4,1178.986,402.416,2185.846,550.884,3646.47,489.376,4547.076,2035.891,--undefined--,--undefined--
?,13.934000000000001,4,1152.973,406.17699999999996,2212.425,760.779,3670.8709999999996,526.189,4572.261,2509.141,--undefined--,--undefined--
?,13.944,4,1119.08,440.54699999999997,2278.569,914.0039999999999,3790.367,819.686,3824.115,1917.927,--undefined--,--undefined--
?,13.954,4,1103.2069999999999,457.844,2258.976,847.813,3598.455,1395.3220000000001,3908.795,851.209,--undefined--,--undefined--
?,13.964,4,1136.799,524.401,2158.435,938.5260000000001,3680.39,583.246,4253.196,2102.464,--undefined--,--undefined--
?,13.974,4,1176.84,589.446,1982.259,1089.675,3640.054,519.288,4274.657,1999.134,--undefined--,--undefined--
?,13.984000000000002,4,1148.015,475.57300000000004,1991.6470000000002,787.073,3597.768,600.7,4139.665,1296.921,--undefined--,--undefined--
?,13.994000000000002,4,1182.753,314.117,1923.527,803.6060000000001,3447.335,796.434,4124.585,817.265,--undefined--,--undefined--
?,14.004000000000001,4,1210.104,376.63599999999997,1522.389,811.57,2988.881,739.357,4198.69,290.471,--undefined--,--undefined--
?,14.014000000000001,4,1062.393,585.771,1434.4389999999999,390.842,2876.095,660.45,4224.296,190.124,--undefined--,--undefined--
?,14.024000000000001,4,831.694,487.603,1452.406,248.10299999999998,2816.973,644.618,4214.454,176.431,--undefined--,--undefined--
?,14.034,4,520.054,201.044,1488.01,235.63,2754.0009999999997,645.112,4173.636,383.412,--undefined--,--undefined--
?,14.044,5,477.966,78.828,1543.414,310.83,2703.177,651.9780000000001,3982.406,785.32,4856.344,983.455
?,14.054,5,490.413,69.373,1473.7879999999998,261.427,2640.455,585.8919999999999,3969.796,812.3,4745.76,950.503
?,14.064,5,505.795,55.646,1433.09,204.372,2596.663,565.967,4056.277,1268.45,4418.033,785.318
?,14.074000000000002,5,518.477,44.158,1418.514,205.74400000000003,2555.7070000000003,729.582,3601.045,1580.402,4368.403,365.733
?,14.084000000000001,5,525.464,42.576,1384.1270000000002,269.878,2549.572,747.956,3576.328,1635.589,4299.405,447.556
?,14.094000000000001,5,528.434,44.36600000000001,1335.249,348.602,2579.716,557.735,3749.306,1895.202,4258.189,466.484
?,14.104000000000001,5,529.347,41.268,1295.9089999999999,427.847,2643.7859999999996,418.343,3750.845,1812.126,4342.858,389.537
?,14.114,5,526.362,38.109,1242.496,494.44800000000004,2670.2529999999997,309.133,3803.708,1452.171,4420.017,346.857
?,14.124,5,523.341,36.455999999999996,1235.37,560.2919999999999,2661.841,338.611,3691.633,1189.607,4453.058,245.86
?,14.134,5,521.947,37.03,1267.039,689.405,2624.849,430.064,3606.007,1152.543,4449.204,218.228
?,14.144,5,520.131,38.103,1355.154,761.459,2612.0229999999997,433.309,3792.74,1211.504,4466.287,459.425
?,14.154000000000002,5,517.754,38.18,1369.175,784.663,2561.349,330.608,3725.414,667.172,4592.51,630.634
?,14.164000000000001,5,514.669,40.742,1431.0770000000002,768.477,2521.653,422.404,3611.387,481.467,4579.303,500.836
?,14.174000000000001,5,520.8480000000001,56.198,1649.412,684.595,2624.427,1056.154,3555.887,747.654,4608.051,575.153
?,14.184000000000001,5,538.67,87.3,1743.779,549.219,3171.163,1550.457,3331.999,1328.875,4632.428,796.857
?,14.194,5,559.711,124.196,1771.1229999999998,575.977,3142.2290000000003,1208.287,3474.781,1743.23,4685.347,961.177
?,14.204,5,546.361,123.52,1722.386,665.097,2860.237,681.668,3739.55,1349.965,4761.716,1136.331
?,14.214,5,497.436,104.837,1771.615,697.9,2842.31,450.586,3692.869,1400.387,4806.087,1721.732
?,14.224,5,479.455,146.726,1837.856,589.039,2877.3590000000004,551.146,3737.051,1328.139,4837.742,1717.658
?,14.234000000000002,5,477.216,212.826,1783.8029999999999,383.486,2888.525,415.41,4186.714,1824.388,4305.145,939.526
?,14.244000000000002,5,484.086,218.889,1753.905,234.59099999999998,2863.21,387.16,4254.764,1977.355,4304.965,314.189
?,14.254000000000001,5,487.926,211.327,1734.736,194.66400000000002,2823.722,399.74,4263.024,224.9,4449.639,1140.676
?,14.264000000000001,5,493.342,290.106,1735.1529999999998,284.79200000000003,2957.139,536.798,4219.38,124.269,4723.911,1137.572
?,14.274000000000001,5,546.661,329.42699999999996,1766.326,438.05400000000003,3073.014,633.5840000000001,4216.157,107.237,5026.177,1531.356
?,14.284,5,566.12,336.376,1781.503,433.066,3050.042,685.673,4220.197,141.485,5221.191,1827.354
?,14.294,4,552.025,537.846,1765.523,370.333,3089.0959999999995,809.196,4230.705,243.168,--undefined--,--undefined--
?,14.304,4,748.034,784.289,1808.415,541.349,3319.788,668.6010000000001,4218.223,664.86,--undefined--,--undefined--
?,14.314,4,763.3580000000001,496.189,1775.72,563.8,3348.261,509.80199999999996,4266.853,759.391,--undefined--,--undefined--
?,14.324000000000002,4,689.802,506.82599999999996,1731.578,540.493,3294.88,491.01800000000003,4292.725,681.809,--undefined--,--undefined--
?,14.334000000000001,4,634.7130000000001,486.343,1716.983,581.323,3165.3259999999996,630.613,4223.367,795.907,--undefined--,--undefined--
?,14.344000000000001,5,622.438,538.731,1643.129,798.395,2896.236,968.8389999999999,3755.448,907.326,4935.706,1090.717
?,14.354000000000001,5,648.256,1454.556,1281.213,1280.0810000000001,2692.2290000000003,1391.516,3596.669,844.267,4807.67,1092.768
?,14.364,4,1080.33,539.765,2157.361,891.309,3386.795,710.4860000000001,4246.753,936.975,--undefined--,--undefined--
?,14.374,4,1063.502,399.11,2147.817,616.105,3437.159,579.052,4296.211,924.734,--undefined--,--undefined--
?,14.384,4,1048.827,457.035,2137.95,689.4689999999999,3478.107,620.193,4367.238,1096.856,--undefined--,--undefined--
?,14.394,4,1053.643,540.1,2082.95,839.7660000000001,3520.368,741.783,4130.253,1067.517,--undefined--,--undefined--
?,14.404000000000002,4,1099.319,562.83,2110.86,1050.6960000000001,3673.952,789.422,3976.66,1501.856,--undefined--,--undefined--
?,14.414000000000001,4,1120.867,507.819,2159.194,1187.691,3614.77,647.198,4531.76,2031.623,--undefined--,--undefined--
?,14.424000000000001,4,1120.735,453.525,2119.9570000000003,1193.177,3527.0820000000003,599.756,4406.457,1262.596,--undefined--,--undefined--
?,14.434000000000001,4,1129.875,423.915,2108.645,1089.354,3496.6040000000003,562.258,4289.968,915.839,--undefined--,--undefined--
?,14.444,4,1094.627,487.62,2129.021,1170.882,3602.692,802.155,4222.56,1294.805,--undefined--,--undefined--
?,14.454,5,350.709,3218.828,1068.837,693.692,2326.659,1438.692,3718.493,597.27,4982.891,1181.56
?,14.464,4,1053.359,634.719,2104.7070000000003,1164.5,3609.4990000000003,578.355,5090.147,1789.455,--undefined--,--undefined--
?,14.474,4,1021.066,593.72,2058.8520000000003,880.059,3508.553,648.774,4242.05,1182.136,--undefined--,--undefined--
?,14.484000000000002,4,1007.525,585.711,2004.898,808.959,3521.817,632.962,4152.569,1042.693,--undefined--,--undefined--
?,14.494000000000002,4,1007.551,513.403,1985.404,759.438,3528.513,578.294,4126.385,914.956,--undefined--,--undefined--
?,14.504000000000001,4,962.664,591.112,1937.372,879.676,3443.635,743.924,4080.083,729.675,--undefined--,--undefined--
?,14.514000000000001,4,841.951,820.0319999999999,1811.908,987.488,3401.8740000000003,1097.346,3952.686,745.008,--undefined--,--undefined--
?,14.524000000000001,4,818.965,1070.444,1533.6879999999999,1264.005,3043.6929999999998,1710.974,3835.517,589.597,--undefined--,--undefined--
?,14.534,4,1237.563,932.8510000000001,1340.434,2551.105,3092.986,1523.598,3891.951,647.328,--undefined--,--undefined--
?,14.544,4,1190.11,773.8810000000001,1967.1,1817.808,3482.344,1809.5770000000002,3845.433,943.215,--undefined--,--undefined--
?,14.554,4,966.535,944.586,1398.9129999999998,1886.39,2553.599,1646.374,3697.754,719.76,--undefined--,--undefined--
?,14.564,5,848.085,681.03,1631.826,1318.746,2728.508,1400.3370000000002,3686.229,713.718,5408.819,1468.325
?,14.574000000000002,4,874.7389999999999,571.622,1916.6779999999999,1022.3739999999999,3556.717,903.257,3865.989,2208.01,--undefined--,--undefined--
?,14.584000000000001,4,861.013,510.314,1934.076,1015.9110000000001,3622.676,704.694,3847.379,2846.229,--undefined--,--undefined--
?,14.594000000000001,4,838.962,530.34,1603.17,1422.52,2679.3990000000003,1505.2520000000002,3664.558,516.211,--undefined--,--undefined--
?,14.604000000000001,4,843.462,544.321,1681.0320000000002,1576.5220000000002,2804.258,1818.171,3646.03,609.269,--undefined--,--undefined--
?,14.614,4,913.5060000000001,522.39,2114.291,1371.4679999999998,3519.8940000000002,776.5319999999999,3991.242,1875.502,--undefined--,--undefined--
?,14.624,4,973.178,481.056,2215.966,1138.636,3412.625,728.545,4075.641,1283.933,--undefined--,--undefined--
?,14.634,4,959.3760000000001,651.011,2133.238,1123.701,3394.482,776.56,4040.933,1143.143,--undefined--,--undefined--
?,14.644,4,768.8,698.87,1836.108,1273.101,3505.72,1802.3329999999999,3689.407,795.32,--undefined--,--undefined--
?,14.654000000000002,4,745.573,583.086,1644.175,1245.382,3110.527,1791.164,3743.345,566.076,--undefined--,--undefined--
?,14.664000000000001,4,832.763,499.48400000000004,1833.625,1447.5410000000002,3212.8059999999996,2165.196,3722.951,753.93,--undefined--,--undefined--
?,14.674000000000001,5,871.3910000000001,456.517,2081.9829999999997,1535.859,2524.439,4197.791,3536.33,722.969,4944.622,1674.047
?,14.684000000000001,4,898.38,476.725,2207.281,1358.1989999999998,3464.4109999999996,682.691,4739.742,1457.482,--undefined--,--undefined--
?,14.694,4,925.9580000000001,578.227,2103.939,1306.976,3429.47,673.757,4718.03,1252.861,--undefined--,--undefined--
?,14.704,4,977.684,668.54,2095.911,1055.262,3465.8140000000003,820.34,4464.291,1478.699,--undefined--,--undefined--
?,14.714,4,952.222,725.6569999999999,2143.478,971.1360000000001,3421.2909999999997,1330.674,4103.343,950.235,--undefined--,--undefined--
?,14.724,4,1033.404,847.0269999999999,2251.407,1139.498,3747.3590000000004,1956.1589999999999,3889.702,1137.058,--undefined--,--undefined--
?,14.734000000000002,4,1170.624,739.176,2296.565,1145.504,3616.199,644.398,4864.885,1107.407,--undefined--,--undefined--
?,14.744000000000002,4,1211.205,535.435,2132.585,919.314,3493.507,527.188,4540.006,1216.885,--undefined--,--undefined--
?,14.754000000000001,4,1230.205,475.74,2065.369,832.607,3380.2490000000003,418.901,4337.441,775.173,--undefined--,--undefined--
?,14.764000000000001,4,1163.223,648.13,1991.894,945.738,3364.362,370.704,4369.985,879.815,--undefined--,--undefined--
?,14.774000000000001,4,1116.907,723.784,2029.862,1014.515,3394.704,499.296,4403.288,1137.747,--undefined--,--undefined--
?,14.784,4,1140.882,895.7919999999999,2046.365,1182.486,3470.776,599.624,4756.018,1450.046,--undefined--,--undefined--
?,14.794,4,1063.75,963.826,1982.185,1046.4,3452.9759999999997,584.774,4484.236,2121.47,--undefined--,--undefined--
?,14.804,4,826.688,850.1039999999999,1819.33,985.428,3357.619,563.624,4165.91,1597.131,--undefined--,--undefined--
?,14.814,4,734.118,638.793,1694.4979999999998,850.2139999999999,3302.446,523.258,4227.82,1283.775,--undefined--,--undefined--
?,14.824000000000002,4,719.6010000000001,638.626,1665.356,765.584,3244.3940000000002,870.8580000000001,4253.899,1492.647,--undefined--,--undefined--
?,14.834000000000001,5,686.95,959.2919999999999,1568.1270000000002,757.067,2730.44,1572.335,3792.943,993.153,5204.544,1344.805
?,14.844000000000001,4,1029.316,1925.455,1477.006,1539.774,2903.045,3654.62,3778.513,860.271,--undefined--,--undefined--
?,14.854000000000001,4,841.6060000000001,831.462,1974.545,1062.2839999999999,3343.369,1247.612,4016.615,738.161,--undefined--,--undefined--
?,14.864,4,812.095,882.7510000000001,1990.533,958.9739999999999,3336.228,1008.1360000000001,4038.118,657.2,--undefined--,--undefined--
?,14.874,4,854.1560000000001,941.548,1979.914,900.22,3353.283,894.47,4057.868,636.862,--undefined--,--undefined--
?,14.884,4,935.11,814.297,2015.6760000000002,829.888,3409.945,801.193,4077.335,789.487,--undefined--,--undefined--
?,14.894,4,840.1289999999999,683.09,1885.1989999999998,821.555,3349.97,781.3710000000001,4068.181,1039.961,--undefined--,--undefined--
?,14.904000000000002,4,796.654,726.308,1785.0539999999999,718.6619999999999,3222.741,690.643,4196.284,882.372,--undefined--,--undefined--
?,14.914000000000001,4,878.1010000000001,1077.473,1796.339,918.921,3248.594,716.42,4251.863,792.466,--undefined--,--undefined--
?,14.924000000000001,4,1058.933,894.923,1978.6960000000001,954.105,3318.9440000000004,631.2040000000001,4365.003,780.035,--undefined--,--undefined--
?,14.934000000000001,4,1013.3960000000001,825.5160000000001,1974.5510000000002,822.398,3356.703,631.8430000000001,4402.849,854.027,--undefined--,--undefined--
?,14.944,4,875.625,824.9119999999999,1867.9370000000001,896.015,3415.152,894.862,4151.909,1074.286,--undefined--,--undefined--
?,14.954,4,811.687,720.1569999999999,1833.263,919.315,3161.452,1570.203,3920.22,816.774,--undefined--,--undefined--
?,14.964,4,794.693,975.448,1864.7279999999998,1157.8419999999999,2602.234,2094.674,3834.03,793.172,--undefined--,--undefined--
?,14.974,4,1015.768,1104.738,2018.4920000000002,1059.511,3443.9109999999996,1300.718,4168.763,1284.975,--undefined--,--undefined--
?,14.984000000000002,4,907.922,889.3530000000001,2008.0420000000001,835.181,3324.383,818.574,4331.538,965.196,--undefined--,--undefined--
?,14.994000000000002,4,905.465,748.047,2109.231,639.994,3314.395,628.545,4350.192,880.322,--undefined--,--undefined--
?,15.004000000000001,4,991.76,617.63,2209.672,542.908,3326.567,571.437,4304.644,729.874,--undefined--,--undefined--
?,15.014000000000001,4,1044.62,550.0830000000001,2261.5460000000003,579.099,3363.6540000000005,596.448,4250.299,734.609,--undefined--,--undefined--
?,15.024000000000001,4,1024.303,569.445,2211.762,709.5419999999999,3380.367,557.918,4311.957,803.943,--undefined--,--undefined--
?,15.034,4,958.8380000000001,579.903,2181.61,662.569,3356.8509999999997,526.805,4428.11,790.711,--undefined--,--undefined--
?,15.044,4,952.535,573.399,2213.485,548.006,3342.97,566.12,4423.627,818.543,--undefined--,--undefined--
?,15.054,4,983.6419999999999,592.9,2169.55,639.378,3337.474,709.7230000000001,4287.106,774.057,--undefined--,--undefined--
?,15.064,4,903.993,786.296,1988.118,812.09,3330.052,740.5139999999999,4183.885,687.351,--undefined--,--undefined--
?,15.074000000000002,4,674.055,819.992,1946.109,976.02,3337.261,1093.2060000000001,4004.649,954.462,--undefined--,--undefined--
?,15.084000000000001,4,669.8539999999999,803.207,2035.241,1388.233,2981.991,2185.66,3732.112,1061.016,--undefined--,--undefined--
?,15.094000000000001,4,806.695,768.2919999999999,2194.252,1029.162,3152.688,1226.41,4131.623,1227.334,--undefined--,--undefined--
?,15.104000000000001,4,687.435,681.193,2103.6639999999998,1037.7069999999999,3093.9429999999998,1712.859,4039.602,1303.928,--undefined--,--undefined--
?,15.114,4,611.452,497.298,1708.011,1460.98,2404.404,1352.825,3731.417,955.392,--undefined--,--undefined--
?,15.124,5,606.761,388.983,1374.1960000000001,745.698,2656.955,857.12,3698.285,653.031,5301.935,1263.247
?,15.134,5,567.4169999999999,251.255,1289.3519999999999,329.287,2652.583,611.799,3623.675,458.538,5228.834,958.577
?,15.144,5,542.321,192.80700000000002,1323.98,278.888,2468.014,447.51800000000003,3568.57,453.678,5105.624,802.603
?,15.154000000000002,5,520.9590000000001,176.96599999999998,1454.1960000000001,284.45799999999997,2341.103,276.932,3562.824,592.417,5124.469,908.221
?,15.164000000000001,4,512.794,203.03900000000002,1555.725,242.864,2291.5429999999997,224.577,3636.595,595.624,--undefined--,--undefined--
?,15.174000000000001,4,532.669,240.935,1596.594,227.15400000000002,2280.864,244.78099999999998,3728.692,577.856,--undefined--,--undefined--
