rowLabel,time(s),nformants,F1(Hz),B1(Hz),F2(Hz),B2(Hz),F3(Hz),B3(Hz),F4(Hz),B4(Hz),F5(Hz),B5(Hz)
?,0.063,4,1192.7830000000001,447.319,2990.98,1799.257,3566.845,532.874,4917.065,1055.875,--undefined--,--undefined--
?,0.073,4,1133.362,500.483,2320.004,1471.6770000000001,3544.489,361.75699999999995,5067.429,1558.388,--undefined--,--undefined--
?,0.083,4,1108.327,509.654,2166.9320000000002,1109.422,3497.938,380.005,4597.3,1912.337,--undefined--,--undefined--
?,0.09300000000000001,4,1118.9260000000002,413.474,2237.317,919.809,3457.877,480.089,4506.083,1393.024,--undefined--,--undefined--
?,0.10300000000000001,4,1133.251,443.189,2278.513,689.441,3490.967,530.016,4756.963,1163.649,--undefined--,--undefined--
?,0.113,4,1174.98,506.356,2276.125,735.4760000000001,3557.862,526.689,4895.475,969.553,--undefined--,--undefined--
?,0.12300000000000001,4,1226.118,535.125,2225.929,1005.9119999999999,3587.761,559.1569999999999,5015.733,1107.804,--undefined--,--undefined--
?,0.133,4,1223.128,479.11,2160.343,1148.21,3594.243,638.822,4965.701,1428.636,--undefined--,--undefined--
?,0.14300000000000002,4,1228.856,556.137,2432.578,1512.839,3669.592,724.222,4937.111,1085.64,--undefined--,--undefined--
?,0.153,5,622.471,1396.158,1284.82,589.7819999999999,2688.6929999999998,1086.22,3716.361,722.895,4910.2,825.33
?,0.163,5,760.492,1308.6,1297.292,767.8810000000001,2707.4790000000003,1311.559,3709.775,910.174,4904.323,1066.691
?,0.17300000000000001,4,1062.882,818.206,1921.2620000000002,1266.3210000000001,3450.458,965.721,4406.292,1833.794,--undefined--,--undefined--
?,0.183,4,1077.333,594.303,2067.359,939.2080000000001,3497.204,595.625,4707.498,1558.318,--undefined--,--undefined--
?,0.193,4,1106.402,545.569,2148.7889999999998,990.05,3539.127,468.342,4848.054,1255.605,--undefined--,--undefined--
?,0.203,4,1137.007,530.3330000000001,2216.6710000000003,1040.0839999999998,3565.933,524.86,4829.099,927.76,--undefined--,--undefined--
?,0.213,4,1161.399,460.311,2310.518,933.216,3567.573,631.4830000000001,4794.69,713.14,--undefined--,--undefined--
?,0.223,4,1165.307,461.159,2388.0589999999997,1053.006,3579.2,608.126,4791.634,675.84,--undefined--,--undefined--
?,0.233,4,1105.235,550.446,2148.276,1025.858,3524.368,526.87,4639.323,878.215,--undefined--,--undefined--
?,0.243,4,1003.1039999999999,520.626,2084.266,752.57,3550.187,445.30400000000003,4589.59,892.652,--undefined--,--undefined--
?,0.253,4,1000.2669999999999,508.35400000000004,2060.009,850.2180000000001,3608.703,427.277,4742.133,955.056,--undefined--,--undefined--
?,0.263,4,1125.1660000000002,439.023,2083.683,926.855,3580.335,470.81300000000005,4691.274,1068.441,--undefined--,--undefined--
?,0.273,4,1177.687,633.863,2058.341,777.387,3461.018,775.857,4271.72,731.307,--undefined--,--undefined--
?,0.28300000000000003,4,833.997,1941.047,1828.884,595.258,3249.37,1350.257,4145.301,653.907,--undefined--,--undefined--
?,0.293,4,214.345,2347.555,1806.256,471.296,3097.3540000000003,1443.025,4113.456,651.023,--undefined--,--undefined--
?,0.303,4,507.061,1630.7220000000002,1806.276,506.60900000000004,3123.4959999999996,1423.33,4113.712,688.684,--undefined--,--undefined--
?,0.313,4,1256.542,697.313,2120.8720000000003,1214.891,3413.3509999999997,1107.218,4245.825,828.665,--undefined--,--undefined--
?,0.32299999999999995,4,1178.9180000000001,312.517,2436.9570000000003,1219.298,3459.9109999999996,945.09,4388.806,1385.789,--undefined--,--undefined--
?,0.33299999999999996,4,1159.046,353.01,2309.268,1361.344,3425.616,712.602,4378.682,1434.514,--undefined--,--undefined--
?,0.34299999999999997,4,1202.011,534.659,2467.384,1607.875,3606.2459999999996,709.05,5072.538,1582.853,--undefined--,--undefined--
?,0.353,5,386.535,1751.579,1287.901,725.403,2516.525,1048.1960000000001,3684.365,542.06,5041.947,1063.284
?,0.363,4,1248.499,769.427,2502.804,866.711,3666.8920000000003,600.996,4935.237,988.533,--undefined--,--undefined--
?,0.373,4,1223.995,517.626,2558.781,967.2189999999999,3596.434,718.515,4835.476,920.771,--undefined--,--undefined--
?,0.38299999999999995,4,1172.2830000000001,588.97,2221.88,1143.7060000000001,3507.902,827.378,4738.335,1162.154,--undefined--,--undefined--
?,0.39299999999999996,4,1051.958,736.691,2292.77,861.6489999999999,3657.012,1182.646,4497.789,2012.914,--undefined--,--undefined--
?,0.40299999999999997,4,941.079,788.138,2347.167,665.4889999999999,3644.472,1452.411,4076.955,1662.539,--undefined--,--undefined--
?,0.413,4,838.7610000000001,838.311,2341.507,684.684,3302.8520000000003,1201.379,4131.366,1019.276,--undefined--,--undefined--
?,0.423,4,285.039,698.903,1814.79,2662.3779999999997,2783.265,822.0010000000001,4080.73,752.261,--undefined--,--undefined--
?,0.433,5,292.324,430.856,1445.0179999999998,1106.364,2812.2340000000004,544.465,4020.155,702.985,5320.07,1467.525
?,0.44299999999999995,4,1380.235,1274.575,2827.039,749.1560000000001,4018.8740000000003,997.7410000000001,5172.258,1505.535,--undefined--,--undefined--
?,0.45299999999999996,4,1133.687,449.76599999999996,2429.725,632.875,3500.952,764.368,4634.225,1088.558,--undefined--,--undefined--
?,0.46299999999999997,4,1141.9569999999999,402.661,2362.35,514.596,3579.0409999999997,609.344,4827.364,744.45,--undefined--,--undefined--
?,0.473,4,1157.0910000000001,435.74,2332.614,579.616,3577.107,647.839,4760.7,686.678,--undefined--,--undefined--
?,0.483,4,1137.6789999999999,423.485,2341.801,552.776,3552.485,691.2180000000001,4724.839,798.636,--undefined--,--undefined--
?,0.493,4,1125.299,424.57,2418.007,535.394,3579.7459999999996,716.258,4817.815,863.017,--undefined--,--undefined--
?,0.503,4,1168.124,445.92900000000003,2503.824,619.071,3572.975,688.7819999999999,4880.384,791.977,--undefined--,--undefined--
?,0.513,4,1195.889,635.004,2586.237,849.842,3619.868,765.475,4975.447,899.757,--undefined--,--undefined--
?,0.523,5,1035.818,2568.545,1074.862,909.3660000000001,2690.921,1043.049,3776.394,1002.641,5185.921,1401.934
?,0.5329999999999999,5,964.7510000000001,823.284,1311.864,2521.739,2612.646,1220.937,3812.372,944.957,5103.907,1438.341
?,0.5429999999999999,5,1000.703,772.7410000000001,1285.6960000000001,2613.735,2457.259,1216.415,3833.381,808.348,4968.105,1283.896
?,0.5529999999999999,4,992.862,603.373,1970.1729999999998,790.841,2287.775,5935.744000000001,3896.572,579.123,--undefined--,--undefined--
?,0.563,5,989.544,519.8290000000001,1641.471,2972.928,1960.36,608.0409999999999,3878.562,308.732,4880.524,1335.978
?,0.573,5,997.4780000000001,549.052,1401.735,2701.1,1978.411,577.219,3873.35,264.375,4831.682,1124.445
?,0.583,5,582.77,3480.508,1036.1019999999999,600.746,1987.257,550.7769999999999,3860.104,277.091,4798.964,1054.82
?,0.593,4,1070.806,611.942,1990.352,625.68,3792.474,420.275,4769.291,1256.749,--undefined--,--undefined--
?,0.603,4,1089.598,496.10900000000004,2254.717,702.3480000000001,3579.962,546.842,4682.599,1191.653,--undefined--,--undefined--
?,0.613,4,1070.048,457.70599999999996,2348.984,504.21,3457.132,521.761,4554.222,1022.309,--undefined--,--undefined--
?,0.623,4,1085.566,469.86,2454.756,562.8290000000001,3392.643,648.616,4474.12,950.856,--undefined--,--undefined--
?,0.633,4,1109.965,597.073,2603.496,667.398,3523.4,1016.875,4705.265,1108.054,--undefined--,--undefined--
?,0.643,5,508.499,3263.363,1025.516,896.153,2646.8379999999997,786.375,3667.926,799.46,4897.969,883.445
?,0.653,4,1051.0710000000001,626.32,2389.8920000000003,945.449,3544.795,817.585,4687.291,1572.916,--undefined--,--undefined--
?,0.6629999999999999,5,954.1239999999999,382.291,1882.935,830.9680000000001,3077.073,3317.487,3847.669,940.926,4792.857,1147.929
?,0.6729999999999999,5,944.8,307.813,1863.4720000000002,619.813,2580.265,3669.8390000000004,3939.46,619.703,4828.113,897.607
?,0.6829999999999999,5,941.692,328.155,1876.5520000000001,689.9739999999999,2498.406,3639.664,3958.14,650.172,4840.535,996.16
?,0.693,4,1054.438,398.589,2032.245,952.227,3940.7140000000004,775.423,4801.888,1447.971,--undefined--,--undefined--
?,0.703,4,1194.9080000000001,271.603,2191.178,892.183,3845.3790000000004,640.846,4731.42,1331.851,--undefined--,--undefined--
?,0.713,4,1261.118,296.01,2285.493,806.7339999999999,3741.383,641.879,4722.437,863.615,--undefined--,--undefined--
?,0.723,4,1364.995,744.941,2200.927,1131.286,3637.657,695.821,4756.709,604.331,--undefined--,--undefined--
?,0.733,4,1465.743,1163.823,2081.841,1362.861,3618.92,734.175,4781.488,687.748,--undefined--,--undefined--
?,0.743,4,1335.862,784.4910000000001,2298.605,1161.163,3603.0359999999996,736.523,4860.325,872.88,--undefined--,--undefined--
?,0.753,4,1340.1629999999998,921.8589999999999,2486.4,906.2339999999999,3231.607,1579.84,4649.004,1852.708,--undefined--,--undefined--
?,0.763,4,1220.0330000000001,1061.637,2132.5229999999997,417.898,2866.6090000000004,375.218,4250.69,733.089,--undefined--,--undefined--
?,0.773,4,1009.465,984.087,2103.105,226.352,2819.795,334.834,4182.77,1002.587,--undefined--,--undefined--
?,0.7829999999999999,5,856.0939999999999,814.696,2077.048,180.699,2713.2270000000003,387.495,3505.204,1148.686,4836.509,1014.043
?,0.7929999999999999,5,793.312,655.1759999999999,2052.741,210.313,2655.757,374.476,3507.173,797.79,4793.765,882.008
?,0.8029999999999999,5,761.055,489.866,2033.6960000000001,278.613,2665.18,445.594,3547.806,766.339,4803.563,1001.827
?,0.813,5,714.931,341.784,2050.715,331.954,2660.455,512.033,3498.788,754.616,4782.107,885.724
?,0.823,5,679.797,277.26099999999997,2066.124,347.83,2671.764,557.001,3486.039,792.449,4725.518,786.297
?,0.833,5,682.678,375.879,2061.449,335.227,2745.827,612.568,3621.195,1009.556,4700.793,1087.403
?,0.843,5,723.238,659.92,2074.5429999999997,413.291,2697.607,749.2919999999999,3856.595,1169.655,4664.574,1720.191
?,0.853,5,749.939,723.942,1965.733,600.8340000000001,2502.117,470.93199999999996,3634.581,848.789,4669.557,754.313
?,0.863,5,832.4839999999999,587.793,1965.253,630.258,2506.544,394.751,3525.345,767.136,4731.196,549.649
?,0.873,5,839.962,482.80199999999996,2012.87,492.411,2598.27,517.712,3509.238,989.442,4777.208,714.067
?,0.883,5,788.68,480.36400000000003,1934.521,383.749,2708.171,469.37699999999995,3595.507,1004.406,4777.517,798.596
?,0.893,5,744.4630000000001,504.102,1896.369,420.166,2743.027,479.814,3603.288,793.159,4707.895,717.532
?,0.903,5,745.337,488.731,1895.3139999999999,438.185,2753.1620000000003,498.095,3604.557,679.979,4698.771,713.009
?,0.9129999999999999,5,777.7660000000001,453.474,1877.4129999999998,405.81199999999995,2739.093,440.348,3631.517,538.741,4726.898,679.881
?,0.9229999999999999,5,785.805,465.19199999999995,1883.4029999999998,423.99300000000005,2700.993,408.93800000000005,3617.957,434.214,4755.504,617.629
?,0.9329999999999999,5,846.5260000000001,446.091,1801.06,613.646,2672.6809999999996,624.489,3640.215,528.105,4726.263,620.215
?,0.943,5,893.1510000000001,368.73800000000006,1752.185,547.241,2878.327,1388.8029999999999,3661.815,727.171,4699.104,712.154
?,0.953,5,888.835,360.964,1742.41,508.096,3124.618,1748.715,3587.506,853,4670.433,802.764
?,0.963,5,850.329,439.87800000000004,1751.765,579.806,3059.433,1364.4260000000002,3568.024,947.295,4673.267,858.519
?,0.973,5,697.893,662.5260000000001,1871.4270000000001,600.4490000000001,2832.659,1266.151,3507.209,630.257,4725.531,781.79
?,0.983,5,665.447,845.596,1981.467,740.998,2485.967,1170.987,3519.195,472.535,4761.023,643.622
?,0.993,5,849.525,775.605,1894.105,1212.289,2467.244,710.03,3547.501,557.42,4818.685,860.787
?,1.003,5,965.436,615.305,2133.061,1663.755,2486.806,808.191,3669.263,712.022,5050.012,1663.343
?,1.013,5,1023.442,725.263,2322.786,902.842,2653.1609999999996,3643.3259999999996,3577.875,943.123,4822.874,1984.264
?,1.023,5,964.346,920.878,1869.0620000000001,2807.212,2292.752,1148.924,3388.123,670.28,4654.093,789.221
?,1.033,5,826.824,1049.9160000000002,1692.731,2050.013,2359.536,1289.434,3364.915,625.063,4651.72,613.801
?,1.043,4,1138.504,986.451,2242.826,1071.605,3376.362,623.721,4625.214,742.608,--undefined--,--undefined--
?,1.053,4,1183.28,785.2189999999999,2109.746,960.953,3411.954,624.237,4366.103,1002.814,--undefined--,--undefined--
?,1.063,4,1233.837,777.3639999999999,2034.433,1088.5510000000002,3455.889,773.538,4188.9,1065.029,--undefined--,--undefined--
?,1.073,5,556.184,1744.2939999999999,1392.838,658.051,2635.7490000000003,1165.758,3676.032,667.227,4688.304,996.846
?,1.083,5,724.98,1210.917,1406.283,535.691,2770.7459999999996,931.45,3652.465,653.783,4686.133,752.202
?,1.093,5,826.528,1240.5810000000001,1422.6979999999999,610.02,2812.448,1635.3970000000002,3536.28,686.422,4609.994,720.06
?,1.103,4,1367.0929999999998,610.305,1981.889,1687.874,3500.5029999999997,614.974,4580.271,790.824,--undefined--,--undefined--
?,1.113,4,1232.415,603.368,2103.7929999999997,1468.6570000000002,3571.5640000000003,997.623,4418.181,1107.793,--undefined--,--undefined--
?,1.123,5,1024.9769999999999,302.563,1856.34,884.316,3180.216,1509.8870000000002,4045.921,855.31,5100.986,1311.836
?,1.133,5,1016.763,309.403,1933.112,601.4580000000001,3345.011,1959.138,4007.764,881.084,5306.841,1601.113
?,1.143,4,1013.5310000000001,469.594,1974.7420000000002,425.793,3257.718,3557.95,3936.559,701.789,--undefined--,--undefined--
?,1.153,5,1022.935,661.46,1989.976,406.264,2721.2259999999997,5949.755999999999,3915.46,616.947,5358.624,1679.75
?,1.163,4,1148.577,718.262,2019.26,444.108,3814.3259999999996,804.8910000000001,4283.713,1612.317,--undefined--,--undefined--
?,1.173,4,1191.964,614.14,1978.004,711.4960000000001,3469.8320000000003,755.575,4346.922,898.555,--undefined--,--undefined--
?,1.183,5,975.439,993.61,1739.471,725.237,2527.6710000000003,3507.151,3560.771,842.688,4666.305,696.246
?,1.193,5,966.205,846.691,1724.705,653.4,2503.053,2668.4709999999995,3618.86,683.279,4732.512,491.02
?,1.203,5,1056.19,786.185,1780.388,756.654,2114.172,4265.101,3582.426,598.954,4699.781,492.378
?,1.213,5,1012.735,687.654,1735.118,676.686,2764.0229999999997,3244.243,3597.76,667.24,4725.112,648.174
?,1.2229999999999999,5,974.453,554.878,1699.515,520.012,3158.572,2124.728,3526.675,827.044,4773.966,595.029
?,1.2329999999999999,5,996.697,536.987,1742.398,676.329,3094.873,2730.0029999999997,3471.53,605.726,4762.912,596.045
?,1.2429999999999999,5,1044.56,653.3290000000001,1796.886,869.5139999999999,2667.0890000000004,4139.965999999999,3544.003,438.815,4798.617,733.104
?,1.253,5,1073.796,979.423,1654.06,781.073,2971.698,4680.821,3558.324,540.981,4779.545,788.685
?,1.263,5,985.8439999999999,1009.7280000000001,1623.749,493.977,3392.6620000000003,3156.89,3566.753,762.593,4686.572,645.754
?,1.273,5,944.73,866.8610000000001,1641.616,356.423,3212.945,3072.15,3664.09,623.395,4706.777,512.482
?,1.2830000000000001,5,925.6439999999999,892.4060000000001,1626.1970000000001,346.159,3186.415,3265.077,3611.981,582.144,4742.823,468.26
?,1.2930000000000001,5,941.44,1182.815,1605.6860000000001,467.401,2767.3709999999996,3189.8379999999997,3543.908,521.747,4787.182,331.191
?,1.3030000000000002,5,1083.4669999999999,1078.172,1680.729,768.337,2252.678,4418.003,3540.372,427.677,4802.81,349.071
?,1.3130000000000002,4,1069.8980000000001,894.795,1728.785,653.862,3534.6420000000003,423.184,4760.233,487.205,--undefined--,--undefined--
?,1.3230000000000002,5,1017.092,1050.605,1682.629,495.98400000000004,2917.1290000000004,4838.697,3549.45,474.36,4755.739,445.689
?,1.3330000000000002,5,912.122,1107.627,1642.5510000000002,451.467,2598.201,2391.276,3624.265,405.719,4788.399,323.416
?,1.3430000000000002,5,881.1080000000001,992.072,1597.9620000000002,477.63,2562.294,1651.344,3669.953,309.74,4786.279,283.396
?,1.3530000000000002,5,922.9830000000001,794.4689999999999,1577.7520000000002,599.5459999999999,2610.806,1358.213,3692.661,354.804,4780.677,302.491
?,1.3630000000000002,5,930.539,395.48199999999997,1719.86,829.846,2736.8559999999998,2467.1820000000002,3541.594,829.526,4773.756,462.614
?,1.3730000000000002,5,919.341,398.079,1705.53,734.155,3330.573,5632.456,3410.943,738.19,4745.676,662.236
?,1.383,5,881.7669999999999,401.412,1655.35,634.385,3333.208,3112.387,3440.947,809.878,4778.459,834.967
?,1.393,5,869.87,289.791,1657.672,501.457,2876.528,1480.3,3759.691,751.32,4795.358,714.158
?,1.403,5,874.447,294.76099999999997,1658.345,463.213,2839.815,1637.55,3725.356,644.222,4792.861,544.304
?,1.413,5,926.0010000000001,462.43800000000005,1688.974,548.472,2944.406,3276.578,3577.193,576.86,4798.297,583.265
?,1.423,5,1014.091,730.98,1714.5279999999998,722.7330000000001,2461.681,4584.86,3561.392,611.348,4799.241,628.635
?,1.433,5,1278.011,1503.6760000000002,1428.2379999999998,1056.747,2184.217,2852.3720000000003,3571.498,823.515,4806.094,639.832
?,1.443,4,1325.4070000000002,639.539,2061.124,1130.616,3516.4440000000004,612.812,4855.09,717.452,--undefined--,--undefined--
?,1.453,4,1367.116,628.1669999999999,2127.729,1110.779,3548.82,498.116,4914.069,700.357,--undefined--,--undefined--
?,1.463,5,699.4810000000001,1623.01,1568.2520000000002,501.55199999999996,2453.656,1375.622,3606.547,483.785,4935.245,615.913
?,1.473,5,515.817,1461.5910000000001,1590.382,481.4,2499.678,1619.46,3608.369,441.121,4916.525,653.982
?,1.483,4,1412.7279999999998,662.7230000000001,2299.6710000000003,1300.746,3603.255,311.116,4813.965,531.857,--undefined--,--undefined--
?,1.493,4,1253.328,559.0930000000001,2290.6279999999997,991.194,3609.1090000000004,313.009,4736.871,458.726,--undefined--,--undefined--
?,1.5030000000000001,4,1217.628,605.559,2157.89,924.454,3620.5040000000004,423.796,4697.804,669.47,--undefined--,--undefined--
?,1.5130000000000001,4,1138.873,762.778,2017.6470000000002,855.492,3618.304,550.408,4714.16,889.862,--undefined--,--undefined--
?,1.5230000000000001,4,1052.984,696.873,1984.1960000000001,647.399,3640.555,526.72,4811.713,1047.191,--undefined--,--undefined--
?,1.5330000000000001,4,1087.288,559.188,1982.987,558.288,3625.077,518.384,4767.254,1368.225,--undefined--,--undefined--
?,1.5430000000000001,4,1094.892,494.254,1982.5720000000001,641.904,3535.2140000000004,610.1669999999999,4413.301,1055.732,--undefined--,--undefined--
?,1.5530000000000002,4,1142.555,501.71,2020.011,740.3530000000001,3536.127,654.038,4410.938,972.225,--undefined--,--undefined--
?,1.5630000000000002,4,1182.055,423.335,2119.169,787.872,3553.224,531.569,4584.347,797.411,--undefined--,--undefined--
?,1.5730000000000002,4,1159.9289999999999,391.536,2169.455,858.7819999999999,3568.958,428.07599999999996,4718.185,776.716,--undefined--,--undefined--
?,1.5830000000000002,4,1150.431,410.314,2201.442,868.357,3612.559,368.32599999999996,4819.589,772.151,--undefined--,--undefined--
?,1.5930000000000002,4,1179.781,376.77,2143.285,803.0219999999999,3608.717,361.28,4815.389,723.666,--undefined--,--undefined--
?,1.6030000000000002,4,1156.731,361.695,2018.0220000000002,834.6410000000001,3562.763,384.105,4637.481,1029.969,--undefined--,--undefined--
?,1.6130000000000002,4,1140.072,422.356,1876.3229999999999,866.742,3555.401,349.017,4460.909,905.947,--undefined--,--undefined--
?,1.6230000000000002,4,1140.7269999999999,419.25800000000004,1895.307,749.081,3579.3340000000003,354.61,4470.26,843.358,--undefined--,--undefined--
?,1.633,4,1138.845,400.869,1979.724,874.591,3596.593,429.23199999999997,4429.737,1050.171,--undefined--,--undefined--
?,1.643,4,1156.5439999999999,361.038,2064.397,1290.3419999999999,3593.861,387.69800000000004,4592.696,861.52,--undefined--,--undefined--
?,1.653,4,1171.414,429.39099999999996,1841.924,1858.769,3572.489,420.231,4596.318,771.345,--undefined--,--undefined--
?,1.663,4,1122.4260000000002,449.80400000000003,1856.7920000000001,1225.322,3547.348,475.147,4460.017,710.751,--undefined--,--undefined--
?,1.673,4,1120.0639999999999,402.67199999999997,1947.957,1092.4669999999999,3553.388,454.629,4487.413,628.668,--undefined--,--undefined--
?,1.683,4,1134.603,395.968,1969.994,955.794,3554.401,384.55300000000005,4555.952,729.801,--undefined--,--undefined--
?,1.693,4,1113.407,382.94599999999997,1935.352,789.0369999999999,3559.37,335.903,4574.994,786.166,--undefined--,--undefined--
?,1.703,4,1136.895,383.04400000000004,1958.475,942.33,3578.502,350.37199999999996,4605.838,782.208,--undefined--,--undefined--
?,1.713,4,1151.775,371.58099999999996,2080.877,911.822,3587.796,355.093,4624.218,752.37,--undefined--,--undefined--
?,1.723,4,1144.705,358.25800000000004,2086.076,850.053,3589.0370000000003,368.29900000000004,4675.559,887.049,--undefined--,--undefined--
?,1.733,4,1174.765,340.95099999999996,2156.119,979.705,3632.329,374.374,4811.684,1338.55,--undefined--,--undefined--
?,1.743,4,1187.972,311.084,2296.02,1116.2839999999999,3684.658,393.477,4817.68,1282.263,--undefined--,--undefined--
?,1.7530000000000001,4,1170.626,337.843,2259.877,1554.53,3669.177,700.285,4275.433,1799.57,--undefined--,--undefined--
?,1.7630000000000001,4,1157.972,299.995,2202.105,1019.495,3456.506,643.472,4196.819,870.741,--undefined--,--undefined--
?,1.7730000000000001,4,1161.609,289.23,2234.061,789.2710000000001,3504.974,499.80400000000003,4351.257,1206.777,--undefined--,--undefined--
?,1.7830000000000001,4,1168.252,370.79900000000004,2202.3179999999998,771.064,3608.489,379.66900000000004,4869.923,954.639,--undefined--,--undefined--
?,1.7930000000000001,4,1155.601,443.369,2143.873,789.862,3660.442,389.605,4824.144,833.868,--undefined--,--undefined--
?,1.8030000000000002,4,1163.443,360.07300000000004,2172.756,790.743,3598.364,464.089,4616.477,1193.269,--undefined--,--undefined--
?,1.8130000000000002,4,1195.9669999999999,287.976,2189.466,779.382,3531.828,421.032,4528.076,1051.809,--undefined--,--undefined--
?,1.8230000000000002,4,1182.6860000000001,350.265,2097.9610000000002,836.023,3551.948,351.44599999999997,4712.681,950.834,--undefined--,--undefined--
?,1.8330000000000002,4,1155.305,506.464,2027.9289999999999,964.693,3562.728,310.34,4769.891,705.266,--undefined--,--undefined--
?,1.8430000000000002,4,1184.266,503.389,2190.8720000000003,1010.17,3572.6259999999997,382.05300000000005,4783.821,780.563,--undefined--,--undefined--
?,1.8530000000000002,4,1187.113,413.426,2246.417,873.791,3601.992,406.958,4760.385,982.469,--undefined--,--undefined--
?,1.8630000000000002,4,1186.444,386.116,2220.256,837.466,3611.842,420.339,4680.799,919.462,--undefined--,--undefined--
?,1.8730000000000002,4,1197.58,335.668,2244.495,729.0930000000001,3592.96,488.259,4609.239,879.757,--undefined--,--undefined--
?,1.883,4,1178.91,294.85400000000004,2205.19,497.88699999999994,3530.525,476.524,4502.569,899.047,--undefined--,--undefined--
?,1.893,4,1188.109,277.666,2173.967,434.559,3528.014,427.626,4521.524,836.762,--undefined--,--undefined--
?,1.903,4,1200.633,312.002,2189.018,583.4630000000001,3582.25,440.30400000000003,4684.053,866.818,--undefined--,--undefined--
?,1.913,4,1204.527,442.694,2207.401,779.738,3622.583,446.67699999999996,4767.985,828.629,--undefined--,--undefined--
?,1.923,4,1197.1960000000001,494.903,2208.225,783.831,3634.592,467.394,4748.337,847.259,--undefined--,--undefined--
?,1.933,4,1143.469,413.63599999999997,2162.661,656.841,3629.9320000000002,465.211,4750.739,942.61,--undefined--,--undefined--
?,1.943,4,1148.61,329.68800000000005,2107.68,546.539,3589.5029999999997,435.18300000000005,4669.293,1089.648,--undefined--,--undefined--
?,1.953,4,1192.21,326.009,2174.165,702.823,3591.0879999999997,413.57300000000004,4721.598,934.33,--undefined--,--undefined--
?,1.963,4,1176.2730000000001,330.91900000000004,2283.903,738.4810000000001,3603.078,379.03,4757.132,654.724,--undefined--,--undefined--
?,1.973,4,1159.365,402.116,2329.509,815.165,3610.664,417.329,4741.405,524.655,--undefined--,--undefined--
?,1.983,5,566.951,1473.161,1315.715,545.654,2495.915,1189.736,3627.301,469.439,4764.487,528.49
?,1.993,5,606.408,1170.9589999999998,1409.3870000000002,463.465,2616.35,1563.2089999999998,3631.887,486.004,4858.711,751.852
?,2.003,5,825.178,1324.249,1404.7079999999999,599.986,2428.614,2097.5429999999997,3628.784,464.674,4939.545,933.572
?,2.013,5,908.1110000000001,1292.5810000000001,1398.02,670.2689999999999,2257.154,1751.256,3637.464,400.751,4904.412,754.17
?,2.023,5,712.7719999999999,1223.954,1457.9470000000001,535.967,2271.88,1437.175,3619.69,299.015,4878.459,550.669
?,2.033,5,620.144,934.169,1537.496,535.107,2277.326,1213.1589999999999,3618.234,255.889,4858.999,474.654
?,2.043,5,691.2239999999999,840.953,1568.035,686.2260000000001,2278.817,1338.754,3630.691,318.713,4878.653,594.321
?,2.053,5,937.78,1116.77,1442.227,1326.674,2086.235,1478.1270000000002,3648.303,432.612,4876.611,869.691
?,2.063,5,858.7710000000001,874.602,1504.75,892.544,2344.775,1552.045,3661.105,402.635,4765.199,749.152
?,2.073,5,768.722,575.071,1559.0120000000002,440.543,2633.7259999999997,1460.088,3667.092,375.061,4757.262,671.938
?,2.083,5,824.2860000000001,641.471,1580.5539999999999,369.782,2699.1279999999997,2060.035,3664.042,427.348,4737.49,885.42
?,2.093,5,939.012,867.829,1546.1979999999999,457.425,2743.7329999999997,2804.928,3661.945,507.2,4662.281,1005.644
?,2.103,4,1284.09,637.234,1673.31,1591.523,3640.8,505.98,4733.322,1222.192,--undefined--,--undefined--
?,2.113,5,1114.61,785.685,1676.746,1612.089,1941.6589999999999,3101.809,3639.29,477.227,4878.517,1222.423
?,2.123,5,876.571,753.424,1642.7939999999999,998.638,2409.705,2325.29,3621.506,479.185,4845.46,973.175
?,2.133,5,767.018,800.29,1557.891,740.8380000000001,2505.1910000000003,1698.4679999999998,3610.894,464.399,4749.358,708.176
?,2.1430000000000002,5,724.2310000000001,661.331,1550.047,449.12699999999995,2628.927,1418.906,3633.759,459.873,4690.482,546.149
?,2.153,5,821.957,576.56,1570.567,377.274,2691.3709999999996,1609.338,3653.836,476.862,4678.88,572.192
?,2.1630000000000003,5,928.977,614.43,1552.935,464.909,2710.722,1811.5710000000001,3650.158,462.885,4643.907,660.971
?,2.173,5,1103.5330000000001,779.459,1532.56,858.597,2381.647,2760.7340000000004,3630.904,449.96,4588.586,766.219
?,2.1830000000000003,4,1212.393,454.665,1943.185,1091.9389999999999,3629.3070000000002,489.626,4576.712,979.501,--undefined--,--undefined--
?,2.193,4,1195.7269999999999,296.186,2136.5660000000003,938.7139999999999,3612.362,522.761,4564.214,1277.087,--undefined--,--undefined--
?,2.2030000000000003,4,1188.046,365.775,2061.143,1087.028,3592.407,432.09,4548.891,1200.381,--undefined--,--undefined--
?,2.213,4,1214.69,396.353,1980.132,1055.527,3576.78,392.63599999999997,4432.51,1196.554,--undefined--,--undefined--
?,2.2230000000000003,4,1219.778,275.531,2125.64,777.1619999999999,3557.7990000000004,425.45300000000003,4350.854,1179.6,--undefined--,--undefined--
?,2.233,4,1205.292,264.269,2177.863,671.189,3562.1240000000003,449.74699999999996,4449.982,1320.13,--undefined--,--undefined--
?,2.2430000000000003,4,1174.144,297.962,2158.66,718.175,3590.9709999999995,531.506,4573.02,1466.066,--undefined--,--undefined--
?,2.253,4,1155.875,344.036,2218.507,957.6619999999999,3660.472,563.064,4797.647,1153.333,--undefined--,--undefined--
